Unique-id,namea,OffTask,Avgright,Avgbug,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avg recent5wrong,Avgmanywrong-up
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-75,stuZlyhw0s,N,1,0,0,10.66666667,-0.078955307,-0.774982589,-0.791778129,0,0.333333333,0,12.6679198,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-77,stuZy39wrp,N,0.25,0,0.5,5.5,-0.406548516,-0.914841452,-1.435693318,0.75,2.25,2.25,5.376515152,0.75,0.75,0.75,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-79,stuZy9ooyh,N,1,0,0,11,0.145932032,0.422708136,0.087920469,0,0.5,0,8.713942308,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-8,stuZcao8a9,N,1,0,0,6.5,-0.376286019,-0.692810055,-1.492820737,0,2,0,9.2625,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-80,stuZsndnap,N,1,0,1,13,-0.101628299,-0.343187422,-1.551723071,0,1,0,13.33333333,1,1,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-81,stuZq7c6ht,N,0.5,0.5,0,23.5,0.982946927,-0.770462468,0.86851539,0.5,1,1,15.36363636,0,0,0.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-82,stuZetcek4,N,1,0,0,8,-0.28950223,-0.015771628,-0.073015193,0,0,0,19,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-83,stuZz2gmhc,N,1,0,0,3,-0.487740864,-0.558283316,-1.197186143,0,0,0,3.956043956,0,0,0.666666667,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-85,stuZa9ykl0,N,0.666666667,0,0.333333333,7,-0.281469434,0.607884939,0.847537074,0.333333333,1.666666667,2,8.588888889,0.333333333,0.333333333,0.666666667,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-86,stuZes44g9,N,1,0,0,3.6,-0.446897828,-1.003449371,-1.691506125,0,2.4,0,5.057246377,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-87,stuZq83gfs,N,0.5,0,1,24,1.244733451,0.552146158,0.096646027,0.5,7.5,6.5,12.04642857,1,1,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-88,stuZcao8a9,N,0.5,0.5,0,13.5,0.253728252,1.31476144,0.152332754,0.5,8,8.5,13.57567568,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-89,stuZrvh0u3,N,1,0,0,8,-0.160212898,18.82475011,17.92170898,0,0,0,114.3333333,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-94,stuZ3ilopc,N,1,0,0,27,0.993415638,-0.536665158,-2.256573889,0,0,0,14.16666667,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-95,stuZlyhw0s,N,0,1,1,37,1.261904762,-0.064132104,1.006820162,1,3,3,23.33333333,2,2,2,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-97,stuZy39wrp,N,0.333333333,0.666666667,0.333333333,6.666666667,-0.362972716,-0.579769269,-1.638452269,0.666666667,2.333333333,1,7.166666667,0.333333333,0.333333333,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-98,stuZz7hnu0,N,1,0,0.5,13.5,0.122893471,-0.32733979,-0.914208472,0,0.5,0,13.5,0.5,0.5,1,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-1,stuZ5qilc2,N,1,0,0,23,2.183004552,0.341188948,-1.279570231,0,7,0,17.36,0,0,2,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-10,stuZt7rs3h,N,0,0,0,43,2.844114359,0.527436099,2.115511961,1,8,2,13.46666667,0,0,1,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-11,stuZ4lwb76,N,0.5,0,0,55,3.841901164,2.236735407,1.855745154,0.5,1,0.5,18.8219697,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-19,stuZm4l2iq,N,1,0,0,12,-0.074485597,-1.5146861,-2.495372886,0,0,0,12.77777778,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-20,stuZ5qilc2,N,1,0,0.666666667,8,-0.313331416,0.161282913,0.530437589,0,0.666666667,0,9.244444444,0,0,0.666666667,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-22,stuZr7514u,N,0,0,1,19,0.578883934,-1.525406471,-3.23811498,1,12,0,45.71428571,2,2,2,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-24,stuZu26cso,N,0,0,0,22,1.284375,2.816740392,2.737702592,1,3,7,17.58823529,0,0,2,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-25,stuZaqqbve,N,0,0,0,6,-0.558876995,9.31607905,7.731900551,1,6,6,33.06666667,0,0,1,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-3,stuZr7514u,Y,0,0,1,4,-0.794791792,19.3651117,18.46082884,1,6,0,54.17647059,1,1,1,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-35,stuZet5bzv,Y,1,0,0,46,0.926229508,-2.058335505,-3.144421997,0,0,0,29.72727273,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-38,stuZm4l2iq,N,0,0,0.75,3.75,-0.805052202,-1.921696998,-2.20466072,1,9.5,0,8.275855538,1.5,1.5,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-39,stuZ5qilc2,N,1,0,0,10,-0.223373036,-1.212552367,-2.503973076,0,1,0,20.375,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-43,stuZu26cso,Y,0,0,0,28,2.502785107,4.426130011,10.52793273,1,6,0,17.38095238,0,0,3,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-44,stuZaqqbve,Y,1,0,0,21,0.175091193,1.898768328,0.370652484,0,0,0,13.66666667,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-45,stuZc8lpaw,N,0.666666667,0,0,10.33333333,-0.073860156,-0.83543201,-1.622059688,0.333333333,7.333333333,5.666666667,8.771798081,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-48,stuZt7rs3h,N,0,0,0,17,0.441818992,0.888311895,0.270791198,1,21,29,9.981481481,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-49,stuZ4lwb76,N,1,0,0,40,2.571634269,0.297871662,-0.026395002,0,0,0,7.5,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-51,stuZkagkh6,N,1,0,0.5,8,-0.168868987,2.029649258,1.721166556,0,1,0,10.27581522,0,0,0.5,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-57,stuZm4l2iq,N,0.25,0,1,6,-0.487360971,-0.507842873,-0.933408963,0.75,7.25,4.25,9.540231508,2.75,3.5,3.5,0.75
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-58,stuZ5qilc2,N,1,0,0,4,-0.154411765,-1.728830559,-2.432116506,0,0,0,5.368421053,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-6,stuZaqqbve,N,0,0,1,23.66666667,1.758157563,3.448125113,4.258873336,1,16,6.666666667,9.323863636,3,4,2.333333333,0.333333333
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-62,stuZu26cso,N,1,0,0.333333333,13,0.111233205,0.032953864,-0.598926917,0,2,0,15.70976849,0.333333333,0.333333333,2,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-63,stuZaqqbve,Y,1,0,1,10,-0.548541942,14.65264134,14.4246261,0,7,0,68.15384615,1,1,1,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-64,stuZc8lpaw,N,0,0,0,36,1.94090144,0.097468074,-1.374682457,1,9,7,25.57142857,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-67,stuZt7rs3h,N,1,0,1,17,1.08329152,3.950898212,5.681813875,0,3,0,14.11538462,2,2,2,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-68,stuZ4lwb76,N,0.5,0,0,54,2.551821719,4.440725841,4.23113797,0.5,7,6.5,17.7535014,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-7,stuZc8lpaw,N,1,0,0,9,-0.288065844,-0.722005381,-1.743265528,0,2,0,13.5,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-70,stuZkagkh6,N,0,0,0.666666667,10,-0.131613836,0.849089917,1.581341363,1,4,5,19.55896686,1,1,2,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-76,stuZm4l2iq,N,1,0,0.5,12.5,0.149830795,-0.529331662,-1.753406809,0,2.5,0,7.372420263,0.5,0.5,1,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-79,stuZr7514u,N,1,0,0,13,0,0.164591731,0.289201988,0,0,0,7.785714286,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-81,stuZu26cso,N,0,0,1,22,0.942559033,-1.361786184,0.616717064,1,5,0,19.37037037,1,1,2,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-82,stuZaqqbve,N,1,0,0,15,0.282782849,14.97657547,24.20935706,0,1.666666667,0,19.63015873,0,0,0.666666667,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-87,stuZ4lwb76,N,1,0,0,15.2,-0.159801273,-1.529199831,-2.265136313,0,3.8,0,12.95176471,0,0,0,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-89,stuZkagkh6,N,1,0,0.5,17.5,0.117808032,-2.070974222,-1.466061605,0,6.5,0,24.94934641,1.5,2,1,0
jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-92,stuZet5bzv,N,0.25,0,0.75,11,-0.145679012,-1.428191072,-2.272914352,0.75,2.25,18.25,8.453375925,1.5,1.5,2.25,0.25
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-1,stuZ75arc5,N,1,0,0,11,-0.035320862,-1.029461715,1.621942712,0,0.333333333,0,12.44761905,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-11,stuZw5vc19,N,1,0,0,5.5,-0.122018733,-1.297363912,-1.110929753,0,0.5,0,4.564102564,0,0,0.5,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-13,stuZz2vfqg,N,1,0,0,14,0.368608046,-0.467359716,-1.923884537,0,2.5,0,9.369565217,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-17,stuZe5mjun,N,1,0,0,27.5,0.248746867,3.097712846,20.39144223,0,0,0,28.25,0,0,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-19,stuZlawq0v,N,0,0,0.75,72,12.45478869,-0.985755547,-0.780687935,1,8.5,13.5,13.17516648,2.25,3.75,3.5,0.75
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-2,stuZvj7632,N,0,0,1,8,-0.129852997,1.275426241,0.657006641,1,10,0,8.5,2,2,3,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-20,stuZ4yabys,N,1,0,0,42,0.232484076,3.310354087,2.213903738,0,0,0,42,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-21,stuZchrz7k,N,0.333333333,0.333333333,0.333333333,11,0.402567338,2.988072494,3.559470304,0.666666667,1,0.666666667,11.97916667,0.333333333,0.333333333,1.333333333,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-24,stuZu7hfhw,N,1,0,0,8,-0.1375,-1.598502357,-3.08310945,0,0,0,6.607142857,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-26,stuZvj7632,N,1,0,0,4.75,-0.432569527,-1.329205344,-2.289864549,0,1,0,7.389855515,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-27,stuZa66jjy,N,1,0,0,33,0.707398728,2.597479323,3.735460155,0,9,0,14.71428571,0,0,3,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-28,stuZcqzzcc,N,0.5,0.5,1,8.5,-0.244903684,2.5176024,3.726694079,0.5,3,0.5,21,1.5,1.5,1.5,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-3,stuZa66jjy,N,1,0,1,11,-0.121190235,3.282552064,3.02682644,0,1,0,28.625,1,1,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-30,stuZnhvc86,Y,0,0,1,0,-0.958958358,-0.484119163,-0.24049632,1,17,0,7.391304348,2,2,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-31,stuZ6dkan1,N,1,0,0,10.5,0.196646704,2.580707786,9.767868112,0,0,0,21.65,0,0,1.5,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-32,stuZqof4gv,N,1,0,0,11,0.257935103,-1.061773301,-1.940343368,0,0,0,12.23076923,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-34,stuZx59mub,N,1,0,0,3,-0.466343454,1.192684105,1.083416759,0,0,0,5.445512821,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-35,stuZw5vc19,N,0,0,0.666666667,7.666666667,0.607301733,0.510848371,-0.036367694,1,5,0.333333333,3.232323232,1,1,0.666666667,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-37,stuZz2vfqg,N,0.5,0,0,4,-0.073319756,-0.697616018,-0.847562023,0.5,1,0,3.635135135,0,0,0.5,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-38,stuZtw1yyx,Y,1,0,1,29,-0.458239278,37.9602438,36.59041952,0,1,0,29,1,1,3,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-39,stuZbju6cm,N,1,0,0.5,6,-0.189831075,-0.793514836,-1.638023031,0,2,0,4.116071429,0.5,0.5,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-4,stuZcqzzcc,N,1,0,0,39,2.484521238,3.28642265,2.789179279,0,0,0,20.5,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-44,stuZ4yabys,N,1,0,0,41,3.997521071,7.617329485,8.115366022,0,0,0,41,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-45,stuZchrz7k,N,0.5,0,1,14.5,0.401934487,-0.288160984,0.058407508,0.5,3,4.5,12.5,0,1,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-46,stuZf5hc3l,N,1,0,0,10.5,-0.180044613,0.36512134,1.004332449,0,0.5,0,16.33712121,0,0,1.5,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-49,stuZ75arc5,N,1,0,0,5,-0.392788361,-0.616519183,-0.27277948,0,0.75,0,3.891544118,0,0,0.75,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-54,stuZnhvc86,N,1,0,0,12,-0.347171075,0.164519117,-0.76023778,0,4,0,7.333333333,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-55,stuZ6dkan1,N,1,0,0,16,0.020373307,-0.377917998,-0.334110733,0,5,0,26.5,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-58,stuZx59mub,N,1,0,0,1.5,-0.536117381,-0.302985543,-0.626458555,0,0.5,0,4.772727273,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-6,stuZnhvc86,N,0.333333333,0,0.666666667,8.333333333,-0.574593627,-1.193323351,-1.532083826,0.666666667,7.666666667,0,8.535402494,1,1,2.666666667,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-62,stuZtw1yyx,N,1,0,1,59,4.696202532,0.227848101,-1.488162473,0,5,0,22.33333333,3,4,3,1
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-63,stuZbju6cm,N,0.666666667,0.333333333,0.166666667,4.166666667,-0.535942907,-1.427978865,-2.154253883,0.333333333,1.666666667,0.5,6.867260062,0.166666667,0.166666667,0.166666667,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-65,stuZe5mjun,N,0.8,0,0.4,5.2,-0.264089131,-0.502874469,-0.327069093,0.2,3.6,0,4.763921569,1,1,0.8,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-67,stuZlawq0v,Y,1,0,0,4,-0.605279017,2.295916842,2.974634811,0,4,0,26,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-68,stuZ4yabys,N,0,0,1,15,0.397859767,0.139534884,-1.11E-16,1,14,1,15,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-69,stuZchrz7k,N,0,0,0,7,-0.142451874,-1.224883379,1.651771391,1,9,2,7,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-7,stuZ6dkan1,N,0,0,0,15,-0.039648652,1.74527513,1.365612979,1,2,0,25.33333333,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-73,stuZ75arc5,N,1,0,0,8,-0.246769347,1.873059146,3.771255449,0,1.5,0,15.32380952,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-75,stuZa66jjy,N,1,0,0.5,8.5,0.603208546,-0.742470196,-1.501370932,0,1,0,8.551587302,0.5,0.5,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-76,stuZcqzzcc,N,0,0,1,7.25,-0.329572289,-0.712207397,-1.193996959,1,13.75,31.5,10.78386231,2,2.25,3,0.5
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-78,stuZnhvc86,N,0.5,0,0,7.5,-0.295348325,0.583578167,-0.373259993,0.5,1,8,7.504329004,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-79,stuZ6dkan1,N,0.75,0.25,0,11.25,-0.483346477,-1.506055116,-2.297425598,0.25,2,1,11.32142857,0,0,0.25,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-8,stuZqof4gv,N,1,0,0.5,5.75,-0.329092041,-1.381145009,-1.913895954,0,2.5,0,5.182692308,0,0.25,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-81,stuZ42oy6x,N,1,0,0,10.5,-0.037548113,0.036247305,-0.171956693,0,0.5,0,9.19047619,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-86,stuZtw1yyx,Y,0,0,0,5,-0.329096809,3.931670475,4.112726084,1,1,1,34.5,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-9,stuZ42oy6x,N,1,0,0,16,0.41927015,0.608204035,-1.139455333,0,5,0,10,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-91,stuZlawq0v,N,0,0,1,16,0.2449805,-0.712172418,-0.724946141,1,3,32,10.67241379,1,1,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-92,stuZ4yabys,N,0.5,0,0,9,-0.140873381,-0.474577111,-1.676863916,0.5,13,0,10.19577206,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-93,stuZchrz7k,N,0,1,0,33,1.871609006,-0.875995474,-0.425340963,1,3,4,16.55555556,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-94,stuZf5hc3l,N,0.5,0.5,0,19,0.520600318,0.260012817,-0.868453328,0.5,1,3,23.11111111,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-11,stuZ6pc8ea,N,0,0,0.75,6,-0.5002497,-1.530612245,-2.89569161,1,6.25,9.5,7.843137255,2.25,3.75,3.25,0.75
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-13,stuZs5hpzl,N,1,0,0,6.2,-0.189691715,-0.550479485,-1.059186443,0,2.8,0,7.588947368,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-14,stuZtp0ofb,N,1,0,0,24,0.847079038,-1.154486186,-2.011504572,0,0,0,20.85714286,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-15,stuZqf7gvd,N,1,0,1,98,9.271048343,1.116224519,-0.554756863,0,1,0,16.36842105,1,1,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-26,stuZtlf5qy,N,0.5,0.5,0.5,9.5,-0.008333333,-0.590623612,1.435760166,0.5,2.5,0.5,9.5,0,0,0.5,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-29,stuZvizcv6,N,1,0,0.5,45,3.497177268,-0.136121427,-1.324541774,0,1,0,20.86,1,1,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-31,stuZwuemo0,N,1,0,0,20,0,24.90149516,25.19839237,0,0,0,33.3,0,0,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-33,stuZ6pc8ea,N,0.5,0,0.25,4.25,-0.277403784,-1.747379082,-2.947320802,0.5,1.25,0,4.285606061,0.25,0.25,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-35,stuZs5hpzl,N,0.666666667,0.333333333,0.333333333,8.666666667,-0.431978771,-1.868476827,-2.470249323,0.333333333,8,0.666666667,10.97222222,1,1.333333333,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-4,stuZtlf5qy,N,1,0,0,18,0.499939737,2.646547966,2.192899621,0,0,0,30.25,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-45,stuZld7cnv,N,1,0,0,13,0.380149811,1.018011215,0.912341304,0,0,0,10.99444444,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-5,stuZsh0xad,N,1,0,0,3.666666667,-0.58665164,-1.480782237,-2.011420249,0,0,0,6.681818182,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-51,stuZvizcv6,N,1,0,0,24,0.779835391,0.858739756,0.034748609,0,0,0,24.8125,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-53,stuZwuemo0,N,1,0,1,8,-0.213703881,0.014066255,5.070381295,0,2,0,4.666666667,1,2,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-54,stuZkfw2fn,N,1,0,0,9.5,0.421791444,-0.379749925,-0.624501713,0,0,0,23.52403846,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-55,stuZ6pc8ea,N,1,0,0,22,0.786671924,-1.151330135,-0.823375491,0,7,0,13.5,0,0,4,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-57,stuZs5hpzl,N,0.333333333,0,0.666666667,7.666666667,-0.317349387,-1.302141332,-2.321105862,0.666666667,7,0,12.69401709,1,2,3,0.666666667
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-61,stuZ7ftk3h,N,0.666666667,0,0,27.33333333,0.76443837,8.523008466,7.987501089,0.333333333,1,3,16.07376284,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-65,stuZd2qlst,N,1,0,0,4.6,-0.556826064,-1.573720639,-2.130060866,0,5.6,0,5.383636364,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-67,stuZld7cnv,N,0.666666667,0.333333333,0,3,-0.65865093,-0.446288079,-0.982330547,0.333333333,0.666666667,2.666666667,10.89389978,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-69,stuZocjg15,N,0.333333333,0,1,10.33333333,-0.641350211,-0.019143616,-0.663853727,0.666666667,3.666666667,0.666666667,28.16666667,2.666666667,3,1.666666667,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-7,stuZvizcv6,N,1,0,0,11.66666667,0.091447358,-0.663812787,-1.621637207,0,3.333333333,0,9.338774744,0,0,0.333333333,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-70,stuZtlf5qy,N,1,0,0,9,-0.288065844,-1.316586793,-0.896829708,0,1,0,16.69230769,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-75,stuZwuemo0,N,0,0,1,89,6.232248716,1.500065867,5.125148202,1,10,15,19,3,5,4,1
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-79,stuZs5hpzl,N,0.5,0.5,0,19,-0.09956363,0.997874938,1.107161127,0.5,5.5,4.5,26.08974359,0,0,3.5,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-8,stuZfmanf0,N,1,0,0,7,0.241521433,0.069741797,3.169367116,0,3,0,24.34126984,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-83,stuZ7ftk3h,N,1,0,0,10,0.005306801,-0.952320608,-1.278669736,0,2,0,11.02116402,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-87,stuZd2qlst,N,0,1,0,10,-0.070950027,-0.485661721,-0.512005749,1,13,13,15.15625,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-88,stuZ69b5pz,N,0.5,0,0,10.5,-0.016178266,3.412443096,6.186949924,0.5,0.5,2,15.65833333,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-9,stuZwuemo0,N,0,0,0,34,0.693548387,10.13025268,14.06785255,1,1,1,34,0,0,1,0
