Row,lesson,namea,prod,cell,right,bug,help,choice,string,number,point,pknow-1,Pknow-2,pchange,time,timeSDnormed,timelast3SDnormed,timelast5SDnormed,notright,howmanywrong-up,helppct-up,wrongpct-up,timeperact-up,Prev3Count-up,Prev5Count-up,recent8help, recent5wrong,manywrong-up,asymptoteA-up,asymptoteB-up,Coder,Unique-id
3161,CTA1Z12ZRAH,stuZ4lwb76,Skill101,R6C3,1,0,0,0,0,0,0,0.999999919,0.999999919,0,0,-0.905800958,1.18207281,3.013406818,0,0,0,0,12.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-76
3162,CTA1Z12ZRAH,stuZ4lwb76,Skill115,R7C1,1,0,0,0,0,0,0,0.999789313,0.999789313,0,87,4.545546354,1.199596464,0.058176751,0,11,0,0,15.9047619,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-76
3189,CTA1Z12ZRAH,stuZ4lwb76,Skill144,R2C1,1,0,0,0,0,0,0,0.999999128,0.999999128,0,0,-0.906938776,0.477582244,1.21004195,0,2,0,0,4.333333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-98
3190,CTA1Z12ZRAH,stuZ4lwb76,Skill88,R1C2,0,1,0,0,0,0,0,0.28609832,0.28609832,0,14,-0.198801459,-0.547528516,-0.496443311,1,1,0,1,14.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-98
3216,CTA1Z12ZRAH,stuZ4lwb76,Skill91,R6C2,1,0,0,0,0,0,0,-1.0,0.988464307,1,0,-0.85112718,0.706265685,4.135275338,0,2,0,0,1.571428571,1,1,0,2,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-142
3217,CTA1Z12ZRAH,stuZ4lwb76,Skill91,R6C3,1,0,0,0,0,0,0,-1.0,0.988464307,1,0,-0.905800958,-0.038098415,-0.297070116,0,1,0,0,1.375,0,1,0,2,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-142
3218,CTA1Z12ZRAH,stuZ4lwb76,Skill121,XLabel,1,0,0,0,0,0,0,0.888286674,0.888286674,0,17,0.430708809,-0.908366378,-1.050662453,0,1,0,0,13.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-142
3282,CTA1Z12ZRAH,stuZ4lwb76,Skill149,R3C3,1,0,0,0,0,0,0,1.0,1.0,0,12,0.026274557,1.941380706,1.906284024,0,0,0,0,18.41666667,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-11
3283,CTA1Z12ZRAH,stuZ4lwb76,Skill108,R4C2,0,0,0,0,0,0,0,1.0,1.0,0,98,7.657527771,2.532090108,1.805206283,1,2,0,1,19.22727273,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-11
3321,CTA1Z12ZRAH,stuZ4lwb76,Skill144,R2C2,1,0,0,0,0,0,0,1.0,1.0,0,40,2.571634269,0.297871662,-0.026395002,0,0,0,0,7.5,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-49
3348,CTA1Z12ZRAH,stuZ4lwb76,Skill101,R6C2,1,0,0,0,0,0,0,1.0,1.0,0,1,-0.70225436,4.372680089,4.618992862,0,2,0,0,6.411764706,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-68
3349,CTA1Z12ZRAH,stuZ4lwb76,Skill115,R7C1,0,0,0,0,0,0,0,0.999999997,0.999999997,0,107,5.805897798,4.508771594,3.843283078,1,12,0,13,29.0952381,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-68
3380,CTA1Z12ZRAH,stuZ4lwb76,Skill144,R2C2,1,0,0,0,0,0,0,1.0,1.0,0,0,-0.912886969,-0.904284914,-1.603854726,0,0,0,0,6.352941176,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-87
3381,CTA1Z12ZRAH,stuZ4lwb76,Skill136,R1C3,1,0,0,0,0,0,0,1.0,1.0,0,8,-0.420396601,-1.751561023,-2.075827688,0,0,0,0,15.6,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-87
3382,CTA1Z12ZRAH,stuZ4lwb76,Skill144,R2C3,1,0,0,0,0,0,0,1.0,1.0,0,0,-0.838024691,-1.265018848,-2.237568484,0,0,0,0,6.0,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-87
3383,CTA1Z12ZRAH,stuZ4lwb76,Skill146,R3C1,1,0,0,0,0,0,0,1.0,1.0,0,4,-0.295404814,-2.171308261,-3.009982315,0,0,0,0,17.6,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-87
3384,CTA1Z12ZRAH,stuZ4lwb76,Skill149,R3C2,1,0,0,0,0,0,0,1.0,1.0,0,64,1.667706708,-1.553826106,-2.398448354,0,19,0,0,19.20588235,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-87
3477,CTA1Z12ZT,stuZ4yabys,Skill128,R2C1,0,1,0,0,0,0,0,0.996711395,0.996711395,0,3,-0.598003039,1.33472202,0.057533676,1,1,0,1,3.75,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-28
3478,CTA1Z12ZT,stuZ4yabys,Skill128,R2C1,1,0,0,0,0,0,0,-1.0,0.996711395,1,11,0.205990883,0.141557418,0.16156868,0,1,0,0,5.2,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-28
3479,CTA1Z12ZT,stuZ4yabys,Skill128,R2C2,1,0,0,0,0,0,0,0.999693349,0.999693349,0,9,0.053333333,-0.050565582,0.942709864,0,0,0,0,5.833333333,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-28
3526,CTA1Z12ZT,stuZ4yabys,Skill1,Intersection1Y,0,0,0,0,0,0,0,-1.0,0.206073547,1,4,-0.503396739,-1.311548913,-1.722418478,1,8,0,0,3.6,3,5,0,3,1,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-54
3527,CTA1Z12ZT,stuZ4yabys,Skill133,Intersection1Y,0,0,0,0,0,0,0,-1.0,0.941269597,1,46,3.668070652,-1.510190217,-2.715625,1,9,0,7,11.36363636,3,5,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-54
3581,CTA1Z12ZT,stuZ4yabys,Skill24,N160x1500strategic,1,0,0,0,0,0,0,0.999999992,0.999999992,0,6,-0.056179775,-1.035258359,-2.501252962,0,0,0,0,6.625,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-5
3634,CTA1Z12ZT,stuZ4yabys,Skill24,N550x57200strategic,1,0,0,0,0,0,0,1.0,1.0,0,4,-0.318181818,-1.97394712,-2.224092212,0,0,0,0,6.666666667,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-30
3679,CTA1Z12ZT,stuZ4yabys,Skill149,R3C2,0,0,0,0,0,0,0,0.999999296,0.999999296,0,18,0.219218737,-1.07233207,-2.067339667,1,1,0,2,17.7,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-55
3680,CTA1Z12ZT,stuZ4yabys,Skill149,R3C2,0,0,0,0,0,0,0,-1.0,0.999999296,1,12,-0.165797706,-0.695779999,-1.14961865,1,2,0,3,17.18181818,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-55
3725,CTA1Z12ZT,stuZ4yabys,Skill133,Intersection1Y,1,0,0,0,0,0,0,0.999998686,0.999998686,0,5,-0.404076087,-0.251133032,-1.214471258,0,18,0,0,11.17857143,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-80
3726,CTA1Z12ZT,stuZ4yabys,Skill1,DoneButtonGoalNode,1,0,0,0,0,0,0,0.958055768,0.958055768,0,3,-0.25778781,-1.435409729,-1.179254731,0,1,0,0,4.083333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-80
3727,CTA1Z12ZT,stuZ4yabys,Skill136,R1C3,1,0,0,0,0,0,0,1.0,1.0,0,45,2.247712757,-1.040412793,-0.912996929,0,0,0,0,15.27272727,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-80
3802,CTA1Z12ZT,stuZ4yabys,Skill16,N15039x50strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,42,0.232484076,3.310354087,2.213903738,0,0,0,0,42.0,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-20
3834,CTA1Z12ZT,stuZ4yabys,Skill140,xScale,1,0,0,0,0,0,0,0.888286674,0.888286674,0,41,3.997521071,7.617329485,8.115366022,0,0,0,0,41.0,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-44
3871,CTA1Z12ZT,stuZ4yabys,Skill116,R4C1,0,0,0,0,0,0,0,-1.0,0.998850755,1,15,0.397859767,0.139534884,-1.11e-16,1,14,0,1,15.0,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-68
3913,CTA1Z12ZT,stuZ4yabys,Skill149,R3C3,1,0,0,0,0,0,0,1.0,1.0,0,9,-0.155409116,-0.716657078,-1.797661637,0,10,0,0,14.23529412,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-92
3914,CTA1Z12ZT,stuZ4yabys,Skill115,R4C1,0,0,0,0,0,0,0,0.999999966,0.999999966,0,9,-0.126337646,-0.232497144,-1.556066194,1,16,0,0,6.15625,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-92
3968,CTA1Z12ZRAH,stuZ5lp7k7,Skill128,R2C3,1,0,0,0,0,0,0,0.979706094,0.979706094,0,2,-0.514074074,-1.34274254,0.933031453,0,0,0,0,4.25,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-13
3969,CTA1Z12ZRAH,stuZ5lp7k7,Skill146,R3C1,1,0,0,0,0,0,0,0.888286674,0.888286674,0,2,-0.577242888,-1.415183961,-0.023199994,0,0,0,0,2.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-13
3970,CTA1Z12ZRAH,stuZ5lp7k7,Skill149,R3C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,72,1.996039842,-1.82997787,-2.434059502,0,0,0,0,72.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-13
3976,CTA1Z12ZRAH,stuZ5lp7k7,Skill115,R4C1,0,0,0,0,0,0,0,-1.0,0.28609832,1,0,-0.929410016,16.05929559,16.43133909,1,4,0,0,66.75,3,3,0,3,1,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-33
4006,CTA1Z12ZRAH,stuZ5lp7k7,Skill148,R1C2,0,1,0,0,0,0,0,0.28609832,0.28609832,0,6,-0.626107348,0.1870299,1.474774118,1,1,0,1,6.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-53
4007,CTA1Z12ZRAH,stuZ5lp7k7,Skill136,R1C2,1,0,0,0,0,0,0,-1.0,0.988464307,1,35,0.922876498,-0.333615035,0.596369579,0,1,0,0,34.66666667,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-53
4026,CTA1Z12ZRAH,stuZ5lp7k7,Skill84,Series1AddCurve,1,0,0,0,0,0,0,0.998916343,0.998916343,0,7,-0.285714286,7.451798541,5.704139173,0,0,0,0,8.666666667,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-73
4027,CTA1Z12ZRAH,stuZ5lp7k7,Skill84,Series2AddCurve,1,0,0,0,0,0,0,0.999899152,0.999899152,0,6,-0.286666667,-0.498234521,6.229101828,0,0,0,0,8.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-73
4068,CTA1Z12ZRAH,stuZ5lp7k7,Skill91,R7C3,1,0,0,0,0,0,0,0.999999128,0.999999128,0,0,-0.81067694,-0.498524281,-0.528462547,0,0,0,0,10.33333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-14
4069,CTA1Z12ZRAH,stuZ5lp7k7,Skill90,R7C1,1,0,0,0,0,0,0,0.888286674,0.888286674,0,0,-0.936982428,-1.309201221,-1.683677302,0,0,0,0,0.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-14
4070,CTA1Z12ZRAH,stuZ5lp7k7,Skill124,Series1Label,1,0,0,0,0,0,0,0.999899152,0.999899152,0,10,-0.447606294,-1.567672651,-2.246183649,0,0,0,0,17.8,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-14
4071,CTA1Z12ZRAH,stuZ5lp7k7,Skill124,Series2Label,1,0,0,0,0,0,0,0.999990623,0.999990623,0,6,-0.501646091,-2.195265662,-2.693789943,0,1,0,0,15.83333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-14
4099,CTA1Z12ZRAH,stuZ5lp7k7,Skill24,N013x3505strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,4,-0.097222222,-1.534648798,-2.260564472,0,0,0,0,4.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-36
4100,CTA1Z12ZRAH,stuZ5lp7k7,Skill1,R4C2,0,0,0,0,0,0,0,0.99221153,0.99221153,0,9,-0.125502245,-0.726070062,-2.4829982,1,1,0,3,4.375,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-36
4101,CTA1Z12ZRAH,stuZ5lp7k7,Skill89,R4C2,1,0,0,0,0,0,0,-1.0,0.998916343,1,102,8.007326873,-0.292695313,-1.757373266,0,1,0,0,58.25,1,1,0,2,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-36
4117,CTA1Z12ZRAH,stuZ5lp7k7,Skill115,R7C1,0,0,0,0,0,0,0,-1.0,0.994987218,1,5,-0.621894567,-0.376025781,-0.811305912,1,2,0,0,25.44444444,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-58
4118,CTA1Z12ZRAH,stuZ5lp7k7,Skill1,R7C1,0,0,0,0,0,0,0,-1.0,0.976758585,1,1,-0.873964856,-0.997920348,-0.997920348,1,3,0,0,4.25,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-58
4119,CTA1Z12ZRAH,stuZ5lp7k7,Skill1,R7C1,0,0,0,0,0,0,0,-1.0,0.976758585,1,4,-0.684912139,-1.497409123,-1.871885204,1,4,0,0,4.230769231,2,2,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-58
4120,CTA1Z12ZRAH,stuZ5lp7k7,Skill34,N1495013x039x15strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,31,0.356890459,-2.180771561,-2.556797343,0,0,0,0,31.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-58
4162,CTA1Z12ZRAH,stuZ5lp7k7,Skill24,N80x320strategic,1,0,0,0,0,0,0,0.999990623,0.999990623,0,4,0.0,4.80722548,27.38061239,0,0,0,0,4.4,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-102
4187,CTA1Z12ZRAH,stuZ5lp7k7,Skill124,Series2Label,1,0,0,0,0,0,0,0.999999999,0.999999999,0,5,-0.572839506,-1.750022078,-2.699078682,0,1,0,0,15.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-124
4188,CTA1Z12ZRAH,stuZ5lp7k7,Skill84,Series1AddCurve,1,0,0,0,0,0,0,0.999999999,0.999999999,0,5,-0.464285714,-1.605221519,-2.922861584,0,0,0,0,6.444444444,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-124
4286,CTA1Z12ZT,stuZ5qilc2,Skill25,N525021x630strategic,1,0,0,0,0,0,0,0.998916343,0.998916343,0,10,-0.863354037,1.322711095,0.455374519,0,0,0,0,28.33333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-40
4287,CTA1Z12ZT,stuZ5qilc2,Skill24,N021x105strategic,1,0,0,0,0,0,0,0.999899152,0.999899152,0,3,-0.272727273,-0.76613765,0.08258652,0,0,0,0,5.75,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-40
4288,CTA1Z12ZT,stuZ5qilc2,Skill108,R6C1,1,0,0,0,0,0,0,0.998916343,0.998916343,0,4,-0.464032421,-0.126231158,0.186629785,0,0,0,0,14.66666667,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-40
4289,CTA1Z12ZT,stuZ5qilc2,Skill154,YLabel,0,1,0,0,0,0,0,0.28609832,0.28609832,0,46,2.776840996,-1.600113731,-1.502897344,1,1,0,1,46.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-40
4338,CTA1Z12ZT,stuZ5qilc2,Skill149,R3C3,1,0,0,0,0,0,0,0.999899152,0.999899152,0,7,-0.324327293,-0.153897436,-0.607736087,0,0,0,0,14.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-80
4339,CTA1Z12ZT,stuZ5qilc2,Skill108,R4C1,1,0,0,0,0,0,0,0.999899152,0.999899152,0,6,-0.388436352,-0.379302104,-0.635558062,0,4,0,0,12.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-80
4413,CTA1Z12ZT,stuZ5qilc2,Skill133,Intersection1X,1,0,0,0,0,0,0,0.931900599,0.931900599,0,8,-0.300867508,-0.07130822,-0.035838213,0,5,0,0,10.05263158,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-22
4414,CTA1Z12ZT,stuZ5qilc2,Skill133,Intersection1Y,1,0,0,0,0,0,0,0.993259177,0.993259177,0,0,-0.900679348,-0.923722119,0.068351295,0,15,0,0,9.55,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-22
4415,CTA1Z12ZT,stuZ5qilc2,Skill1,DoneButtonGoalNode,1,0,0,0,0,0,0,0.972959727,0.972959727,0,2,-0.443340858,-1.601040811,-1.272855075,0,1,0,0,5.666666667,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-22
4416,CTA1Z12ZT,stuZ5qilc2,Skill135,R1C1,1,0,0,0,0,0,0,0.999899152,0.999899152,0,2,-0.772119777,-1.644887714,-2.267742325,0,0,0,0,9.25,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-22
4417,CTA1Z12ZT,stuZ5qilc2,Skill122,XLabel,1,0,0,0,0,0,0,0.998916343,0.998916343,0,0,-0.909168262,-2.116139982,-2.816501446,0,1,0,0,14.33333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-22
4418,CTA1Z12ZT,stuZ5qilc2,Skill125,XUnit,1,0,0,0,0,0,0,0.988464307,0.988464307,0,0,-0.643243243,-2.124628897,-3.326175752,0,0,0,0,2.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-22
4419,CTA1Z12ZT,stuZ5qilc2,Skill136,R1C2,1,0,0,0,0,0,0,0.999999128,0.999999128,0,28,0.689387609,-2.324531282,-3.668551488,0,0,0,0,25.85714286,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-22
4443,CTA1Z12ZT,stuZ5qilc2,Skill24,N550x57200strategic,1,0,0,0,0,0,0,0.999999999,0.999999999,0,5,-0.181818182,-1.139120746,-1.238864336,0,0,0,0,5.444444444,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-44
4444,CTA1Z12ZT,stuZ5qilc2,Skill115,R6C1,1,0,0,0,0,0,0,0.999918595,0.999918595,0,5,-0.356838906,-1.541205091,-1.583759441,0,0,0,0,11.66666667,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-44
4445,CTA1Z12ZT,stuZ5qilc2,Skill101,R6C2,1,0,0,0,0,0,0,0.999990623,0.999990623,0,0,-0.86248237,-0.999734932,-1.677777834,0,0,0,0,1.571428571,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-44
4446,CTA1Z12ZT,stuZ5qilc2,Skill1,R7C2,0,0,0,0,0,0,0,-1.0,0.803994001,1,18,1.519878604,-1.401139457,-2.760526367,1,6,0,7,8.545454545,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-44
4504,CTA1Z12ZT,stuZ5qilc2,Skill19,N237796026x2067959125xstrategic,1,0,0,0,0,0,0,0.999899152,0.999899152,0,42,0.145491803,1.496458166,0.315952726,0,0,0,0,39.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-88
4534,CTA1Z12ZT,stuZ5qilc2,Skill102,yMax,1,0,0,0,0,0,0,-1.0,1.0,1,31,1.191016136,1.293694959,0.126615138,0,2,0,0,14.82352941,1,1,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-110
4548,CTA1Z12ZT,stuZ5qilc2,Skill136,R1C3,1,0,0,0,0,0,0,1.0,1.0,0,20,0.482651476,0.385959165,0.544386507,0,1,0,0,23.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-132
4567,CTA1Z12ZT,stuZ5qilc2,Skill17,N2995013x013xstrategic,1,0,0,0,0,0,0,0.998916343,0.998916343,0,11,0.0,0.0,-1.758734406,0,0,0,0,11.33333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-154
4631,CTA1Z12ZT,stuZ5qilc2,Skill108,R7C2,1,0,0,0,0,0,0,1.0,1.0,0,23,2.183004552,0.341188948,-1.279570231,0,7,0,0,17.36,0,0,0,2,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-1
4655,CTA1Z12ZT,stuZ5qilc2,Skill95,R6C1,1,0,0,0,0,0,0,-1.0,0.988464307,1,8,-0.035258359,0.159782609,1.329746637,0,1,0,0,5.333333333,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-20
4656,CTA1Z12ZT,stuZ5qilc2,Skill101,R6C2,1,0,0,0,0,0,0,-1.0,0.999999992,1,0,-0.86248237,0.18702425,0.99952425,0,1,0,0,1.0,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-20
4657,CTA1Z12ZT,stuZ5qilc2,Skill7,N13x1017strategic,1,0,0,0,0,0,0,0.999899152,0.999899152,0,16,-0.042253521,0.13704188,-0.73795812,0,0,0,0,21.4,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-20
4706,CTA1Z12ZT,stuZ5qilc2,Skill136,R1C3,1,0,0,0,0,0,0,1.0,1.0,0,10,-0.223373036,-1.212552367,-2.503973076,0,1,0,0,20.375,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-39
4741,CTA1Z12ZT,stuZ5qilc2,Skill24,N80x2320strategic,1,0,0,0,0,0,0,1.0,1.0,0,4,-0.154411765,-1.728830559,-2.432116506,0,0,0,0,5.368421053,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-58
4765,CTA1Z12ZT,stuZ69b5pz,Skill1,R1C3,0,0,0,0,0,0,0,0.227491469,0.227491469,0,31,1.259278439,0.087501492,1.699295691,1,1,0,1,15.0,0,0,0,4,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-24
4815,CTA1Z12ZT,stuZ69b5pz,Skill133,Intersection1X,0,0,0,0,0,0,0,-1.0,0.227491469,1,0,-0.922318612,3.658371623,2.45293684,1,4,0,0,12.25,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-93
4816,CTA1Z12ZT,stuZ69b5pz,Skill1,Intersection1X,0,0,0,0,0,0,0,-1.0,0.206073547,1,2,-0.766955836,3.140129098,2.034014967,1,5,0,0,8.9,2,2,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-93
4817,CTA1Z12ZT,stuZ69b5pz,Skill1,Intersection1X,0,0,0,0,0,0,0,-1.0,0.206073547,1,4,-0.61159306,-1.990141956,1.969097175,1,6,0,0,8.454545455,3,3,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-93
4818,CTA1Z12ZT,stuZ69b5pz,Skill102,xMax,1,0,0,0,0,0,0,-1.0,0.817292084,1,58,3.725962253,-2.300867508,1.761580202,0,2,0,0,32.66666667,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-93
4843,CTA1Z12ZT,stuZ69b5pz,Skill128,R2C2,1,0,0,0,0,0,0,0.997423857,0.997423857,0,5,-0.368,2.184672317,3.625072256,0,1,0,0,5.285714286,0,0,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-1
