CustomerID,Gender,SeniorCitizen,Partner,Dependents,PaperlessBilling,PaymentMethod
0655-YDGFJ,Male,0,No,No,No,Bank transfer (automatic)
0657-DOGUM,Female,0,Yes,No,Yes,Bank transfer (automatic)
0661-KBKPA,Male,0,Yes,Yes,Yes,Mailed check
0661-KQHNK,Female,0,Yes,Yes,No,Credit card (automatic)
0661-WCQNQ,Male,0,Yes,No,Yes,Credit card (automatic)
0661-XEYAN,Female,1,No,No,Yes,Mailed check
0665-XHDJU,Male,0,Yes,No,Yes,Electronic check
0666-UXTJO,Male,1,Yes,No,Yes,Credit card (automatic)
0667-NSRGI,Female,0,Yes,No,Yes,Mailed check
0668-OGMHD,Female,0,Yes,No,No,Electronic check
0670-ANMUU,Male,0,No,No,No,Credit card (automatic)
0670-KDOMA,Female,0,No,No,Yes,Mailed check
0673-IGUQO,Male,0,No,No,No,Mailed check
0674-DGMAQ,Male,1,Yes,No,Yes,Electronic check
0674-EYYZV,Female,0,No,No,Yes,Electronic check
0674-GCDXG,Male,0,No,No,Yes,Bank transfer (automatic)
0675-NCDYU,Female,0,Yes,Yes,Yes,Credit card (automatic)
0678-RLHVP,Female,0,No,No,No,Electronic check
0679-IDSTG,Female,1,Yes,Yes,Yes,Electronic check
0679-TDGAK,Male,0,Yes,Yes,No,Electronic check
0680-DFNNY,Male,0,Yes,No,Yes,Electronic check
0682-USIXD,Female,0,Yes,No,Yes,Electronic check
0684-AOSIH,Male,0,Yes,No,Yes,Electronic check
0685-MLYYM,Female,1,No,No,No,Electronic check
0687-ZVTHB,Male,0,Yes,Yes,No,Credit card (automatic)
0689-DSXGL,Female,0,Yes,Yes,No,Bank transfer (automatic)
0689-NKYLF,Male,0,No,No,Yes,Electronic check
0690-SRQID,Male,0,No,No,Yes,Mailed check
0691-IFBQW,Female,1,No,No,Yes,Electronic check
0691-JVSYA,Female,0,Yes,No,Yes,Bank transfer (automatic)
0691-NIKRI,Female,0,No,No,Yes,Credit card (automatic)
0696-UKTOX,Male,0,No,Yes,No,Electronic check
0697-ZMSWS,Male,0,No,No,Yes,Electronic check
0699-NDKJM,Female,0,Yes,No,Yes,Bank transfer (automatic)
0701-RFGFI,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
0701-TJSEF,Male,0,No,No,Yes,Bank transfer (automatic)
0702-PGIBZ,Male,0,No,Yes,Yes,Electronic check
0704-VCUMB,Female,0,Yes,No,No,Credit card (automatic)
0707-HOVVN,Female,1,No,No,Yes,Bank transfer (automatic)
0708-LGSMF,Male,0,Yes,No,Yes,Electronic check
0708-SJDIS,Female,0,No,No,No,Mailed check
0709-TVGUR,Female,1,No,No,Yes,Electronic check
0716-BQNDX,Male,1,No,No,No,Electronic check
0719-SYFRB,Female,0,No,No,Yes,Mailed check
0722-SVSFK,Female,0,No,No,Yes,Electronic check
0722-TROQR,Female,1,No,No,Yes,Electronic check
0723-DRCLG,Female,1,Yes,No,Yes,Electronic check
0723-FDLAY,Male,0,No,No,Yes,Bank transfer (automatic)
0723-VSOBE,Female,1,No,No,No,Electronic check
0725-CXOTM,Female,0,No,No,Yes,Credit card (automatic)
0727-BMPLR,Female,1,No,No,Yes,Electronic check
0727-BNRLG,Male,0,No,No,Yes,Credit card (automatic)
0727-IWKVK,Male,0,Yes,No,Yes,Electronic check
0730-BGQGF,Male,0,Yes,Yes,No,Credit card (automatic)
0730-KOAVE,Male,0,No,No,Yes,Credit card (automatic)
0731-EBJQB,Female,0,Yes,Yes,Yes,Electronic check
0732-OCQOC,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
0733-VUNUW,Male,0,No,No,Yes,Bank transfer (automatic)
0734-OXWBT,Male,0,No,Yes,No,Mailed check
0739-UUAJR,Female,0,Yes,Yes,Yes,Credit card (automatic)
0742-LAFQK,Male,0,Yes,No,Yes,Electronic check
0742-MOABM,Male,0,Yes,No,No,Mailed check
0742-NXBGR,Female,0,No,No,Yes,Electronic check
0743-HNPFG,Female,0,Yes,Yes,Yes,Credit card (automatic)
0743-HRVFF,Female,0,Yes,Yes,Yes,Electronic check
0744-BIKKF,Male,0,No,No,No,Bank transfer (automatic)
0744-GKNGE,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
0746-JTRFU,Male,0,No,No,Yes,Electronic check
0748-RDGGM,Male,0,Yes,No,Yes,Bank transfer (automatic)
0749-IRGQE,Female,1,Yes,No,No,Electronic check
0750-EBAIU,Male,0,No,No,No,Electronic check
0750-EKNGL,Male,0,No,No,No,Mailed check
0754-EEBDC,Male,0,Yes,Yes,No,Mailed check
0754-UKWQP,Male,0,No,No,Yes,Electronic check
0756-MPZRL,Male,0,No,No,No,Credit card (automatic)
0757-WCUUZ,Male,0,Yes,Yes,No,Credit card (automatic)
0761-AETCS,Female,0,No,No,No,Electronic check
0769-MURVM,Female,0,Yes,Yes,No,Bank transfer (automatic)
0771-CHWSK,Male,0,No,No,Yes,Credit card (automatic)
0771-WLCLA,Female,0,Yes,Yes,Yes,Electronic check
0772-GYEQQ,Male,0,No,No,Yes,Mailed check
0774-IFUVM,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
0774-RMNUW,Female,0,Yes,Yes,No,Bank transfer (automatic)
0778-NELLA,Male,0,No,No,Yes,Credit card (automatic)
0780-XNZFN,Male,0,No,No,No,Bank transfer (automatic)
0781-LKXBR,Male,1,No,No,Yes,Electronic check
0784-GTUUK,Male,0,Yes,No,Yes,Credit card (automatic)
0784-ZQJZX,Male,0,No,Yes,No,Credit card (automatic)
0786-IVLAW,Female,1,No,No,No,Bank transfer (automatic)
0786-VSSUD,Male,1,No,No,Yes,Mailed check
0787-LHDYT,Male,0,No,No,Yes,Credit card (automatic)
0788-DXBFY,Male,0,Yes,Yes,Yes,Electronic check
0793-TWELN,Female,0,No,No,Yes,Electronic check
0794-YVSGE,Male,0,Yes,Yes,No,Bank transfer (automatic)
0795-GMVQO,Male,0,Yes,No,No,Credit card (automatic)
0795-LAFGP,Male,0,Yes,Yes,No,Electronic check
0795-XCCTE,Male,1,No,No,No,Bank transfer (automatic)
0799-DDIHE,Female,0,Yes,Yes,No,Electronic check
0804-XBFBV,Female,0,No,Yes,No,Electronic check
0804-YGEQV,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
0807-ZABDG,Female,0,No,Yes,Yes,Mailed check
0810-BDHAW,Female,0,Yes,Yes,No,Electronic check
0810-DHDBD,Female,0,No,No,No,Credit card (automatic)
0811-GSDTP,Female,0,No,Yes,No,Electronic check
0812-WUPTB,Male,1,Yes,No,No,Mailed check
0813-TAXXS,Male,0,No,No,Yes,Bank transfer (automatic)
0815-MFZGM,Female,0,Yes,No,Yes,Credit card (automatic)
0816-TSPHQ,Male,0,No,No,No,Mailed check
0817-HSUSE,Male,0,No,No,Yes,Electronic check
0818-OCPZO,Male,1,No,No,Yes,Electronic check
0820-FNRNX,Male,0,Yes,Yes,Yes,Mailed check
0822-GAVAP,Female,0,No,No,Yes,Electronic check
0822-QGCXA,Female,1,Yes,No,No,Electronic check
0823-HSCDJ,Male,1,No,No,Yes,Electronic check
0824-VWDPO,Female,0,No,No,No,Bank transfer (automatic)
0825-CPPQH,Female,0,Yes,No,No,Credit card (automatic)
0827-ITJPH,Male,0,No,No,Yes,Credit card (automatic)
0829-DDVLK,Female,0,No,No,No,Credit card (automatic)
0829-XXPLX,Female,0,No,No,Yes,Bank transfer (automatic)
0831-JNISG,Male,0,Yes,Yes,No,Mailed check
0835-DUUIQ,Female,0,No,Yes,No,Bank transfer (automatic)
0835-JKADZ,Female,0,No,No,Yes,Electronic check
0836-SEYLU,Male,0,Yes,No,No,Mailed check
0839-JTCUD,Female,0,Yes,Yes,No,Credit card (automatic)
0839-QNXME,Female,0,No,No,No,Credit card (automatic)
0840-DCNZE,Male,0,No,No,Yes,Bank transfer (automatic)
0840-DFEZH,Female,0,No,No,Yes,Electronic check
0841-NULXI,Male,0,No,No,Yes,Electronic check
0842-IWYCP,Female,0,No,No,No,Bank transfer (automatic)
0843-WTBXE,Male,0,No,No,No,Bank transfer (automatic)
0847-HGRML,Male,0,No,Yes,No,Bank transfer (automatic)
0848-SOMKO,Male,0,No,No,No,Bank transfer (automatic)
0848-ZGQIJ,Female,0,Yes,No,Yes,Bank transfer (automatic)
0851-DFJKB,Female,0,No,No,No,Electronic check
0853-NWIFK,Female,0,No,No,Yes,Electronic check
0853-TWRVK,Male,0,Yes,No,No,Bank transfer (automatic)
0854-UYHZD,Female,0,Yes,Yes,No,Mailed check
0856-NAOES,Male,0,No,No,No,Mailed check
0859-YGKFW,Male,0,Yes,Yes,No,Bank transfer (automatic)
0862-PRCBS,Female,0,Yes,Yes,Yes,Credit card (automatic)
0864-FVJNJ,Female,0,Yes,Yes,No,Electronic check
0866-QLSIR,Female,0,No,No,Yes,Mailed check
0867-LDTTC,Male,0,No,No,No,Bank transfer (automatic)
0867-MKZVY,Female,0,Yes,No,No,Electronic check
0868-VJRDR,Male,0,Yes,No,Yes,Credit card (automatic)
0869-PAPRP,Female,1,Yes,No,Yes,Credit card (automatic)
0870-VEMYL,Female,0,No,No,No,Credit card (automatic)
0871-OPBXW,Female,0,No,No,Yes,Mailed check
0871-URUWO,Male,0,Yes,No,Yes,Credit card (automatic)
0872-CASZJ,Male,0,Yes,No,Yes,Mailed check
0872-JCPIB,Male,0,No,No,No,Bank transfer (automatic)
0872-NXJYS,Female,0,No,No,Yes,Electronic check
0875-CABNR,Female,1,No,No,Yes,Credit card (automatic)
0876-WDUUZ,Female,0,No,No,Yes,Credit card (automatic)
0877-SDMBN,Female,0,No,No,Yes,Bank transfer (automatic)
0880-FVFWF,Male,0,No,No,Yes,Electronic check
0880-TKATG,Male,0,Yes,Yes,No,Electronic check
0883-EIBTI,Female,0,No,No,No,Mailed check
0885-HMGPY,Male,0,No,No,No,Bank transfer (automatic)
0886-QGENL,Female,1,Yes,No,Yes,Electronic check
0887-HJGAR,Male,0,No,No,Yes,Mailed check
0887-WBJVH,Female,0,Yes,No,Yes,Electronic check
0895-DQHEW,Male,0,Yes,No,Yes,Electronic check
0895-LMRSF,Male,0,No,No,Yes,Bank transfer (automatic)
0895-LNKRC,Male,0,Yes,Yes,No,Mailed check
0895-UADGO,Male,0,No,Yes,Yes,Mailed check
0897-FEGMU,Female,0,Yes,No,Yes,Electronic check
0898-XCGTF,Male,0,Yes,No,Yes,Bank transfer (automatic)
0899-LIIBW,Male,0,Yes,No,No,Electronic check
0899-WZRSD,Male,0,No,No,Yes,Mailed check
0902-RFHOF,Male,0,No,No,No,Mailed check
0902-XKXPN,Male,0,Yes,Yes,No,Bank transfer (automatic)
0906-QVPMS,Male,0,Yes,No,No,Bank transfer (automatic)
0907-HQNTS,Female,1,Yes,No,Yes,Credit card (automatic)
0909-SDHNU,Female,0,No,Yes,No,Mailed check
0909-SELIE,Male,0,Yes,No,Yes,Bank transfer (automatic)
0913-XWSCN,Male,0,Yes,Yes,No,Bank transfer (automatic)
0916-KNFAJ,Male,0,Yes,No,Yes,Mailed check
0916-QOFDP,Female,1,Yes,Yes,Yes,Electronic check
0917-EZOLA,Male,1,Yes,No,Yes,Bank transfer (automatic)
0921-OHLVP,Male,0,No,No,No,Electronic check
0923-PNFUB,Female,0,No,No,No,Electronic check
0924-BJCRC,Female,1,Yes,No,No,Electronic check
0925-VYDLG,Female,0,No,No,No,Electronic check
0927-CNGRH,Male,0,No,Yes,No,Mailed check
0927-LCSMG,Male,0,No,No,No,Mailed check
0928-JMXNP,Male,1,Yes,No,Yes,Electronic check
0928-XUTSN,Female,0,No,No,Yes,Electronic check
0929-HYQEW,Male,0,No,No,Yes,Mailed check
0929-PECLO,Female,1,No,No,Yes,Bank transfer (automatic)
0930-EHUZA,Female,0,No,No,Yes,Mailed check
0931-MHTEM,Female,0,No,No,Yes,Credit card (automatic)
0932-YIXYU,Female,0,No,No,No,Credit card (automatic)
0936-NQLJU,Female,0,Yes,No,No,Credit card (automatic)
0939-EREMR,Female,0,No,Yes,No,Mailed check
0939-YAPAF,Female,0,No,No,Yes,Electronic check
0940-OUQEC,Male,0,No,No,Yes,Bank transfer (automatic)
0942-KOWSM,Female,0,Yes,Yes,No,Bank transfer (automatic)
0943-ZQPXH,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
0945-TSONX,Female,0,Yes,Yes,Yes,Credit card (automatic)
0946-CLJTI,Male,1,Yes,No,Yes,Electronic check
0946-FKYTX,Male,0,No,No,No,Mailed check
0947-IDHRQ,Female,0,No,No,Yes,Mailed check
0947-MUGVO,Male,1,Yes,No,Yes,Electronic check
0952-KMEEH,Male,0,No,No,No,Mailed check
0953-LGOVU,Male,0,Yes,Yes,No,Mailed check
0956-ACVZC,Female,0,No,No,Yes,Credit card (automatic)
0956-SYCWG,Female,0,No,No,No,Electronic check
0958-YHXGP,Female,0,No,No,Yes,Mailed check
0959-WHOKV,Male,0,No,No,Yes,Electronic check
0960-HUWBM,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
0961-ZWLVI,Male,0,No,Yes,Yes,Credit card (automatic)
0962-CQPWQ,Female,0,Yes,Yes,No,Bank transfer (automatic)
0963-ZBDRN,Male,0,No,No,Yes,Electronic check
0967-BMLBD,Female,0,Yes,Yes,Yes,Mailed check
0968-GSIKN,Female,0,No,No,Yes,Mailed check
0969-RGKCU,Male,0,Yes,Yes,No,Credit card (automatic)
0970-ETWGE,Male,0,No,No,Yes,Electronic check
0970-QXPXW,Female,0,No,No,No,Mailed check
0971-QIFJK,Female,0,Yes,No,No,Bank transfer (automatic)
0973-KYVNF,Female,0,Yes,Yes,Yes,Credit card (automatic)
0975-UYDTX,Female,0,Yes,No,Yes,Credit card (automatic)
0975-VOOVL,Female,0,No,No,No,Mailed check
0979-MOZQI,Male,0,Yes,No,Yes,Bank transfer (automatic)
0979-PHULV,Male,0,Yes,Yes,Yes,Credit card (automatic)
0980-FEXWF,Male,0,Yes,Yes,No,Mailed check
0980-PVMRC,Female,0,Yes,Yes,Yes,Electronic check
0983-TATYJ,Female,0,Yes,No,Yes,Mailed check
0988-AADSA,Female,0,Yes,Yes,No,Bank transfer (automatic)
0988-JRWWP,Female,0,No,No,Yes,Electronic check
0991-BRRFB,Male,0,No,No,No,Electronic check
0993-OSGPT,Female,1,Yes,No,Yes,Bank transfer (automatic)
0997-YTLNY,Female,0,No,Yes,No,Mailed check
0999-QXNSA,Male,1,No,Yes,Yes,Mailed check
1000-AJSLD,Male,0,No,No,Yes,Mailed check
1004-NOZNR,Male,1,No,Yes,No,Credit card (automatic)
1009-IRMNA,Female,0,No,No,No,Bank transfer (automatic)
1010-DIAUQ,Male,0,No,No,No,Bank transfer (automatic)
1013-QCWAM,Female,1,Yes,No,Yes,Electronic check
1015-JPFYW,Male,0,No,Yes,No,Mailed check
1015-OWJKI,Male,0,No,No,No,Mailed check
1016-DJTSV,Male,1,No,No,Yes,Electronic check
1017-FBQMM,Female,0,Yes,Yes,Yes,Credit card (automatic)
1020-JPQOW,Female,0,Yes,No,No,Electronic check
1022-RKXDR,Female,0,No,No,Yes,Mailed check
1023-BQXZE,Male,0,No,No,Yes,Bank transfer (automatic)
1024-GUALD,Female,0,Yes,No,Yes,Electronic check
1024-KPRBB,Female,0,No,No,Yes,Mailed check
1024-VRZHF,Male,0,Yes,No,Yes,Electronic check
1025-FALIX,Female,0,No,No,Yes,Credit card (automatic)
1027-LKKQQ,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
1028-FFNJK,Male,1,Yes,No,Yes,Electronic check
1029-QFBEN,Male,0,No,No,No,Mailed check
1031-IIDEO,Female,0,No,No,Yes,Electronic check
1032-MAELW,Female,0,Yes,Yes,Yes,Electronic check
1035-IPQPU,Female,1,Yes,No,Yes,Electronic check
1036-GUDCL,Male,0,Yes,Yes,Yes,Credit card (automatic)
1038-RQOST,Male,0,Yes,Yes,No,Mailed check
1038-ZAGBI,Female,0,Yes,Yes,No,Bank transfer (automatic)
1041-RXHRA,Female,0,No,No,No,Bank transfer (automatic)
1042-HFUCW,Female,0,No,Yes,Yes,Credit card (automatic)
1043-UXOVO,Female,0,No,No,Yes,Credit card (automatic)
1043-YCUTE,Male,0,Yes,No,Yes,Credit card (automatic)
1045-LTCYT,Female,0,Yes,Yes,No,Credit card (automatic)
1047-NNCBF,Male,0,No,No,No,Credit card (automatic)
1047-RNXZV,Male,0,No,No,No,Mailed check
1049-FYSYG,Female,0,Yes,No,Yes,Credit card (automatic)
1051-EQPZR,Female,0,Yes,Yes,No,Mailed check
1051-GEJLJ,Female,0,No,No,No,Mailed check
1052-QJIBV,Female,0,Yes,Yes,No,Credit card (automatic)
1053-MXTTK,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
1057-FOGLZ,Female,0,No,No,No,Mailed check
1060-ENTOF,Female,1,Yes,No,Yes,Credit card (automatic)
1061-PNTHC,Female,0,Yes,Yes,Yes,Mailed check
1062-LHZOD,Male,0,Yes,Yes,Yes,Mailed check
1063-DHQJF,Male,0,Yes,Yes,Yes,Mailed check
1064-FBXNK,Male,0,Yes,Yes,No,Credit card (automatic)
1066-JKSGK,Male,0,No,No,No,Mailed check
1069-QJOEE,Male,0,Yes,Yes,No,Electronic check
1069-XAIEM,Female,1,No,No,Yes,Electronic check
1073-XXCZD,Male,0,Yes,No,No,Bank transfer (automatic)
1074-AMIOH,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
1074-WVEVG,Female,0,Yes,No,No,Mailed check
1075-BGWOH,Male,1,Yes,No,Yes,Electronic check
1077-HUUJM,Female,0,No,Yes,Yes,Electronic check
1078-TDCRN,Female,1,Yes,No,Yes,Electronic check
1080-BWSYE,Male,1,Yes,No,No,Credit card (automatic)
1084-MNSMJ,Female,0,Yes,Yes,No,Credit card (automatic)
1084-UQCHV,Male,0,No,Yes,No,Bank transfer (automatic)
1085-LDWAM,Female,0,Yes,Yes,Yes,Credit card (automatic)
1086-LXKFY,Female,0,Yes,Yes,Yes,Mailed check
1087-GRUYI,Male,0,Yes,No,No,Bank transfer (automatic)
1087-UDSIH,Female,0,No,No,Yes,Mailed check
1088-AUUZZ,Male,0,Yes,Yes,Yes,Credit card (automatic)
1088-CNNKB,Male,0,Yes,No,No,Credit card (automatic)
1089-HDMKP,Male,1,No,Yes,Yes,Electronic check
1089-XZWHH,Female,0,Yes,Yes,Yes,Mailed check
1090-ESELR,Male,0,Yes,Yes,No,Bank transfer (automatic)
1090-PYKCI,Female,0,Yes,Yes,Yes,Credit card (automatic)
1091-SOZGA,Female,0,Yes,Yes,Yes,Credit card (automatic)
1092-GANHU,Male,0,No,No,Yes,Electronic check
1092-WPIVQ,Female,0,Yes,Yes,No,Mailed check
1093-YSWCA,Male,0,No,No,No,Credit card (automatic)
1094-BKOSX,Female,0,Yes,Yes,No,Bank transfer (automatic)
1095-JUDTC,Female,1,No,No,Yes,Electronic check
1095-WGNGG,Female,0,Yes,No,Yes,Bank transfer (automatic)
1096-ADRUX,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
1097-FSPVW,Female,0,No,No,No,Credit card (automatic)
1098-KFQEC,Female,0,Yes,Yes,No,Credit card (automatic)
1098-TDVUQ,Female,0,No,No,Yes,Bank transfer (automatic)
1099-BTKWT,Female,0,Yes,No,Yes,Electronic check
1099-GODLO,Female,0,Yes,Yes,No,Mailed check
1100-DDVRV,Male,0,Yes,No,Yes,Mailed check
1101-SSWAG,Female,0,Yes,No,Yes,Electronic check
1104-FEJAM,Male,0,Yes,Yes,No,Electronic check
1104-TNLZA,Male,1,Yes,No,Yes,Electronic check
1106-HRLKZ,Male,0,Yes,Yes,No,Mailed check
1110-KYLGQ,Female,0,No,No,No,Credit card (automatic)
1112-CUNAO,Female,1,No,No,No,Electronic check
1113-IUJYX,Female,0,Yes,No,No,Mailed check
1114-CENIM,Male,0,No,Yes,Yes,Credit card (automatic)
1116-DXXDF,Male,0,No,No,Yes,Electronic check
1116-FRYVH,Female,0,Yes,Yes,No,Mailed check
1120-BMWUB,Female,0,No,No,Yes,Mailed check
1121-QSIVB,Female,0,No,Yes,Yes,Mailed check
1122-JWTJW,Male,0,Yes,Yes,Yes,Mailed check
1122-YJBCS,Male,0,Yes,No,Yes,Credit card (automatic)
1125-SNVCK,Female,1,No,No,No,Mailed check
1131-ALZWV,Female,0,No,No,No,Bank transfer (automatic)
1131-QQZEB,Male,1,Yes,No,No,Bank transfer (automatic)
1131-SUEKT,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
1133-KXCGE,Female,0,No,No,No,Mailed check
1134-YWTYF,Male,0,Yes,No,Yes,Electronic check
1135-HIORI,Female,0,Yes,Yes,Yes,Electronic check
1135-LMECX,Female,0,No,No,No,Mailed check
1136-XGEQU,Female,0,Yes,Yes,Yes,Credit card (automatic)
1137-DGOWI,Female,0,Yes,No,No,Bank transfer (automatic)
1139-WUOAH,Male,0,No,No,No,Credit card (automatic)
1140-UKVZG,Female,0,No,No,No,Mailed check
1142-IHLOO,Female,0,No,No,No,Credit card (automatic)
1142-WACZW,Male,0,No,No,No,Bank transfer (automatic)
1143-NMNQJ,Female,0,No,No,Yes,Electronic check
1150-FTQGN,Female,0,Yes,Yes,No,Bank transfer (automatic)
1150-WFARN,Female,0,Yes,Yes,Yes,Credit card (automatic)
1153-GNOLC,Male,0,No,No,Yes,Electronic check
1154-HYWWO,Male,0,No,No,No,Mailed check
1156-ZFYDO,Female,0,No,No,No,Electronic check
1157-BQCUW,Male,0,No,No,Yes,Electronic check
1159-WFSGR,Female,0,Yes,Yes,No,Electronic check
1162-ECVII,Male,1,Yes,No,Yes,Bank transfer (automatic)
1163-ONYEY,Male,0,Yes,Yes,Yes,Credit card (automatic)
1163-VIPRI,Female,0,Yes,Yes,No,Electronic check
1166-PQLGG,Female,0,Yes,Yes,No,Bank transfer (automatic)
1167-OYZJF,Female,1,Yes,No,Yes,Bank transfer (automatic)
1169-SAOCL,Male,0,No,No,Yes,Bank transfer (automatic)
1169-WCVAK,Male,0,Yes,No,Yes,Credit card (automatic)
1170-SASML,Female,0,Yes,No,Yes,Bank transfer (automatic)
1171-TYKUR,Male,0,Yes,No,No,Electronic check
1172-VIYBP,Male,0,Yes,Yes,No,Bank transfer (automatic)
1173-NOEYG,Female,0,Yes,No,No,Bank transfer (automatic)
1173-XZPYF,Female,0,No,No,Yes,Electronic check
1174-FGIFN,Female,0,Yes,Yes,Yes,Electronic check
1177-XZBJL,Male,0,Yes,Yes,No,Bank transfer (automatic)
1178-PZGAB,Female,0,No,No,No,Credit card (automatic)
1179-INLAT,Male,0,No,No,Yes,Mailed check
1183-CANVH,Female,0,Yes,No,No,Bank transfer (automatic)
1184-PJVDB,Male,0,Yes,No,Yes,Electronic check
1187-WILMM,Male,0,Yes,Yes,Yes,Credit card (automatic)
1193-RTSLK,Female,0,No,No,Yes,Credit card (automatic)
1194-BHJYC,Male,0,Yes,No,Yes,Mailed check
1194-HVAIF,Female,0,Yes,No,No,Credit card (automatic)
1194-SPVSP,Male,0,No,No,No,Bank transfer (automatic)
1195-OIYEJ,Male,0,No,No,Yes,Electronic check
1196-AMORA,Male,0,No,No,No,Electronic check
1197-BVMVG,Female,1,No,No,Yes,Electronic check
1200-TUZHR,Female,1,No,No,No,Electronic check
1202-KKGFU,Female,0,Yes,No,No,Bank transfer (automatic)
1205-WNWPJ,Female,0,No,No,Yes,Mailed check
1206-EHBDD,Female,0,Yes,No,No,Bank transfer (automatic)
1207-BLKSA,Female,0,Yes,Yes,No,Mailed check
1208-DNHLN,Male,0,Yes,Yes,Yes,Credit card (automatic)
1208-NBVFH,Male,0,Yes,Yes,Yes,Electronic check
1209-VFFOC,Male,0,Yes,Yes,Yes,Mailed check
1212-GLHMD,Male,0,No,No,Yes,Mailed check
1213-NGCUN,Female,0,No,No,Yes,Bank transfer (automatic)
1215-EXRMO,Male,0,Yes,No,No,Mailed check
1215-FIGMP,Male,0,No,No,Yes,Bank transfer (automatic)
1215-VFYVK,Female,0,No,No,No,Mailed check
1216-BGTSP,Male,0,No,No,Yes,Credit card (automatic)
1216-JWVUX,Male,0,Yes,Yes,Yes,Electronic check
1217-VASWC,Male,1,Yes,No,Yes,Bank transfer (automatic)
1218-VKFPE,Female,0,Yes,Yes,No,Mailed check
1219-NNDDO,Female,0,No,No,Yes,Electronic check
1221-GHZEP,Female,0,No,No,Yes,Mailed check
1222-KJNZD,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
1222-LRYKO,Male,0,No,Yes,No,Mailed check
1223-UNPKS,Male,0,Yes,Yes,No,Mailed check
1226-IENZN,Male,1,No,No,Yes,Electronic check
1226-JZNKR,Female,0,Yes,Yes,No,Electronic check
1226-UDFZR,Female,0,No,No,Yes,Mailed check
1227-UDMZR,Female,0,Yes,No,Yes,Bank transfer (automatic)
1228-FZFRV,Male,0,Yes,Yes,No,Credit card (automatic)
1228-ZLNBX,Male,0,No,No,No,Mailed check
1229-RCALF,Female,0,Yes,No,Yes,Electronic check
1230-QAJDW,Male,0,No,No,Yes,Mailed check
1231-YNDEK,Male,0,No,No,Yes,Bank transfer (automatic)
1236-WFCDV,Male,1,No,No,No,Credit card (automatic)
1237-WIYYZ,Female,0,No,No,Yes,Mailed check
1240-HCBOH,Female,0,No,No,Yes,Mailed check
1240-KNSEZ,Male,0,No,No,Yes,Mailed check
1241-EZFMJ,Male,0,Yes,No,No,Bank transfer (automatic)
1241-FPMOF,Male,0,No,No,No,Mailed check
1245-HARPS,Female,0,Yes,No,No,Mailed check
1247-QBVSH,Female,0,Yes,Yes,No,Mailed check
1248-DYXUB,Male,0,Yes,Yes,No,Mailed check
1251-KRREG,Male,0,No,No,Yes,Mailed check
1251-STYSZ,Female,1,No,No,Yes,Electronic check
1254-IZEYF,Female,1,No,No,Yes,Electronic check
1257-SXUXQ,Male,0,Yes,Yes,No,Mailed check
1258-YMZNM,Female,1,No,No,Yes,Bank transfer (automatic)
1260-TTRXI,Male,0,No,No,No,Electronic check
1261-FWTTE,Male,1,No,No,Yes,Bank transfer (automatic)
1262-OPMFY,Female,0,Yes,No,Yes,Bank transfer (automatic)
1264-BYWMS,Male,0,No,No,Yes,Electronic check
1264-FUHCX,Female,0,Yes,No,Yes,Credit card (automatic)
1265-BCFEO,Female,0,Yes,No,Yes,Bank transfer (automatic)
1265-HVPZB,Male,0,Yes,No,No,Credit card (automatic)
1265-XTECC,Female,1,Yes,No,Yes,Credit card (automatic)
1265-ZFOSD,Female,0,Yes,No,Yes,Mailed check
1266-NZYUI,Female,0,Yes,Yes,No,Bank transfer (automatic)
1268-ASBGA,Female,1,Yes,No,Yes,Credit card (automatic)
1269-FOYWN,Male,0,Yes,Yes,No,Bank transfer (automatic)
1270-XKUCC,Female,0,Yes,Yes,No,Mailed check
1271-SJBGZ,Male,1,No,No,Yes,Electronic check
1271-UODNO,Male,0,No,No,Yes,Credit card (automatic)
1272-ILHFG,Male,0,Yes,Yes,No,Mailed check
1273-MTETI,Female,1,No,No,Yes,Electronic check
1282-IHQAC,Male,1,No,No,Yes,Credit card (automatic)
1285-OKIPP,Male,0,No,No,No,Electronic check
1291-CUOCY,Male,0,Yes,No,Yes,Credit card (automatic)
1293-BSEUN,Female,0,Yes,Yes,Yes,Mailed check
1293-HHSHJ,Female,0,No,No,No,Mailed check
1297-VQDRP,Male,1,Yes,Yes,Yes,Credit card (automatic)
1298-PHBTI,Male,0,Yes,Yes,Yes,Electronic check
1299-AURJA,Female,0,Yes,Yes,No,Bank transfer (automatic)
1301-LOPVR,Male,0,Yes,Yes,Yes,Credit card (automatic)
1302-TPUBN,Male,0,No,No,No,Bank transfer (automatic)
1302-UHBDD,Male,1,No,No,No,Electronic check
1303-SRDOK,Female,0,Yes,Yes,Yes,Credit card (automatic)
